omega,k,ReG,ImG,S_chichi,Theta_recovered
3.3458395989974936,0.0,0.06188872006373192,0.11658628287459331,0.02090709003076999,0.2999999999999999
3.365814536340852,0.0,0.061263537428163074,0.11627309075662555,0.020727183182772505,0.30000000000000004
3.3857894736842105,0.0,0.060645335810241535,0.11595923872778888,0.020549282162238346,0.29999999999999993
3.4057644110275684,0.0,0.0600340311405078,0.1156447899370728,0.020373362801482987,0.3
3.425739348370927,0.0,0.05942954012509564,0.11532980558819475,0.020199401155789377,0.3
3.4457142857142853,0.0,0.05883178025427093,0.11501434499081177,0.020027373505862752,0.30000000000000004
3.4656892230576437,0.0,0.05824066980997126,0.11469846561056345,0.019857256359998042,0.3
3.485664160401002,0.0,0.057656127872396094,0.11438222311796224,0.019689026455974458,0.29999999999999993
3.5056390977443606,0.0,0.05707807432569619,0.11406567143614892,0.019522660762691015,0.30000000000000004
3.525614035087719,0.0,0.05650642986280784,0.1137488627875306,0.019358136481556258,0.2999999999999999
3.5455889724310774,0.0,0.055941115989476896,0.11343184773931957,0.019195431047645137,0.2999999999999999
3.565563909774436,0.0,0.05538205502751439,0.1131146752479908,0.01903452213063487,0.30000000000000004
3.5855388471177942,0.0,0.05482917011732508,0.11279739270267707,0.018875387635531822,0.3
3.6055137844611527,0.0,0.05428238521974736,0.11248004596751984,0.01871800570320051,0.3
3.625488721804511,0.0,0.053741625117242314,0.1121626794229952,0.01856235471070536,0.30000000000000004
3.6454636591478695,0.0,0.053206815414467395,0.11184533600623305,0.01840841327147565,0.3
3.665438596491228,0.0,0.052677882538269126,0.11152805725034921,0.018256160235303423,0.3000000000000001
3.6854135338345864,0.0,0.05215475373712746,0.11121088332280857,0.018105574688183697,0.2999999999999999
3.7053884711779443,0.0,0.0516373570800833,0.11089385306283896,0.017956635952006254,0.3
3.7253634085213028,0.0,0.05112562145517887,0.11057700401791377,0.017809323584107157,0.3
3.745338345864661,0.0,0.05061947656743994,0.1102603724793229,0.017663617376688756,0.3000000000000001
3.7653132832080196,0.0,0.050118852936426934,0.10994399351685023,0.017519497356115677,0.3
3.785288220551378,0.0,0.04962368189338142,0.10962790101257633,0.017376943782094496,0.30000000000000004
3.8052631578947365,0.0,0.04913389557799259,0.10931212769382474,0.01723593714674415,0.3
3.825238095238095,0.0,0.048649426934807984,0.10899670516527055,0.01709645817356416,0.3
3.8452130325814533,0.0,0.048170209709310914,0.10868166394022848,0.0169584878163069,0.29999999999999993
3.8651879699248117,0.0,0.04769617844368657,0.10836703347113961,0.016822007257760504,0.3
3.88516290726817,0.0,0.047227268472297294,0.10805284217927333,0.016686997908448076,0.30000000000000004
3.9051378446115286,0.0,0.04676341591688696,0.10773911748366272,0.01655344140524908,0.3
3.925112781954887,0.0,0.046304557681533326,0.1074258858292905,0.01642131960994824,0.29999999999999993
3.9450877192982454,0.0,0.04585063144736621,0.1071131727145425,0.016290614607717142,0.3
3.965062656641604,0.0,0.045401575667068574,0.10680100271794556,0.016161308705533405,0.30000000000000016
3.9850375939849623,0.0,0.04495732955917704,0.10648939952420636,0.016033384430542197,0.3000000000000001
4.005012531328321,0.0,0.04451783310219709,0.10617838594956774,0.015906824528364526,0.29999999999999993
4.02498746867168,0.0,0.04408302702854783,0.10586798396649824,0.01578161196135648,0.29999999999999993
4.0449624060150375,0.0,0.04365285281835034,0.10555821472773065,0.0156577299068235,0.30000000000000004
4.064937343358396,0.0,0.043227252693072996,0.1052490985896657,0.015535161755193547,0.3
4.084912280701754,0.0,0.0428061696090465,0.10494065513515524,0.015413891108152849,0.3
4.104887218045113,0.0,0.04238954725086043,0.10463290319568068,0.015293901776747538,0.30000000000000004
4.124862155388471,0.0,0.04197733002465318,0.10432586087294096,0.015175177779454655,0.29999999999999993
4.14483709273183,0.0,0.0415694630513057,0.1040195455598645,0.015057703340225518,0.3
4.164812030075188,0.0,0.04116589215954983,0.10371397396105987,0.014941462886504511,0.30000000000000004
4.184786967418547,0.0,0.0407665638790005,0.10340916211271786,0.014826441047225988,0.29999999999999993
4.204761904761905,0.0,0.040371425433121694,0.10310512540198011,0.014712622650792182,0.3000000000000001
4.224736842105263,0.0,0.03998042473213424,0.10280187858578618,0.01459999272303429,0.3
4.244711779448622,0.0,0.03959351036587447,0.1024994358092133,0.014488536485159575,0.30000000000000004
4.26468671679198,0.0,0.039210631596611124,0.10219781062332066,0.014378239351686327,0.30000000000000004
4.284661654135339,0.0,0.038831738351828134,0.10189701600251144,0.014269086928369095,0.3
4.304636591478697,0.0,0.0384567812169805,0.10159706436142456,0.014161065010116181,0.3000000000000001
4.3246115288220555,0.0,0.03808571142822949,0.1012979675713679,0.014054159578901127,0.3
4.344586466165413,0.0,0.037718480865163995,0.10099973697630539,0.013948356801670333,0.29999999999999993
4.364561403508772,0.0,0.03735504204351351,0.10070238340840859,0.013843643028248144,0.3
4.38453634085213,0.0,0.03699534810785862,0.10040591720318472,0.013740004789241306,0.3
4.404511278195489,0.0,0.036639352824344155,0.10011034821419154,0.013637428793944154,0.30000000000000004
4.424486215538847,0.0,0.036287010573400016,0.09981568582735029,0.013535901928246009,0.3
4.444461152882206,0.0,0.03593827634247424,0.09952193897486651,0.013435411252542115,0.29999999999999993
4.464436090225564,0.0,0.035593105718782984,0.09922911614876978,0.013335943999649406,0.3
4.484411027568923,0.0,0.035251454882081035,0.09893722541408143,0.013237487572728187,0.3
4.504385964912281,0.0,0.034913280597457436,0.09864627442162087,0.013140029543211033,0.29999999999999993
4.524360902255639,0.0,0.03457854020815897,0.09835627042045932,0.013043557648739742,0.29999999999999993
4.544335839598998,0.0,0.03424719162844577,0.09806722027003062,0.012948059791111428,0.3
4.564310776942356,0.0,0.033919193336481634,0.09777913045190816,0.01285352403423467,0.3
4.5842857142857145,0.0,0.033594504367262155,0.09749200708125652,0.012759938602096522,0.3
4.6042606516290725,0.0,0.03327308430558361,0.09720585591796682,0.0126672918767412,0.3
4.624235588972431,0.0,0.03295489327905484,0.09692068237748373,0.012575572396261179,0.3000000000000001
4.644210526315789,0.0,0.03263989195115491,0.09663649154133278,0.012484768852801375,0.2999999999999999
4.664185463659148,0.0,0.032328041514338324,0.0963532881673558,0.012394870090577145,0.29999999999999993
4.684160401002506,0.0,0.03201930368319026,0.09607107669966213,0.012305865103906468,0.29999999999999993
4.704135338345865,0.0,0.03171364068763339,0.09578986127830338,0.012217743035257106,0.29999999999999993
